YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,T2MDEW,SZA
2024,12,29,18,0,10.74,81.83,98.73,3.24,7.74,90
2024,12,29,19,0,10.42,84.23,98.75,3.32,7.83,90
2024,12,29,20,0,10.23,86.83,98.75,3.34,8.09,90
2024,12,29,21,0,10.54,88.02,98.76,3.37,8.57,90
2024,12,29,22,0,11.16,88.13,98.74,3.51,9.22,90
2024,12,29,23,0,11.62,89.36,98.71,3.62,9.89,90
2024,12,30,0,0,11.78,91.46,98.68,3.8,10.43,90
2024,12,30,1,0,12.03,92.42,98.68,4.12,10.84,90
2024,12,30,2,0,12.11,92.04,98.67,4.15,10.87,90
2024,12,30,3,0,11.94,91.72,98.67,4.07,10.65,90
2024,12,30,4,0,11.61,91.23,98.68,3.92,10.24,90
2024,12,30,5,0,11.2,90.46,98.71,3.64,9.72,90
2024,12,30,6,0,10.81,89.97,98.75,3.44,9.24,90
2024,12,30,7,58.95,11.96,85.3,98.78,3.59,9.57,81.29
2024,12,30,8,152.62,13.43,75.75,98.82,4.5,9.25,71.95
2024,12,30,9,232.35,13.99,69.52,98.86,5.04,8.5,63.89
2024,12,30,10,280.45,14.49,67.01,98.84,5.31,8.45,58.27
2024,12,30,11,217.77,14.37,68.16,98.77,5.24,8.58,55.83
2024,12,30,12,236.43,14.13,70.55,98.71,4.94,8.87,56.99
2024,12,30,13,196.43,13.74,73.94,98.68,4.62,9.2,61.56
2024,12,30,14,137.98,13.31,77.78,98.67,4.12,9.52,68.83
2024,12,30,15,66.07,12.83,82.06,98.67,3.4,9.85,78.06
2024,12,30,16,8.3,12.12,86.99,98.69,2.8,10.03,87.83
2024,12,30,17,0,11.82,88.43,98.73,2.86,9.98,90
2024,12,30,18,0,11.88,88.47,98.78,3.35,10.04,90
2024,12,30,19,0,11.96,89.03,98.8,3.86,10.21,90
2024,12,30,20,0,11.98,90.25,98.79,4.28,10.43,90
2024,12,30,21,0,11.98,90.69,98.78,4.54,10.51,90
2024,12,30,22,0,12.05,90.37,98.76,4.83,10.5,90
2024,12,30,23,0,12.13,89.96,98.72,5,10.51,90
2024,12,31,0,0,12.19,89.68,98.68,5.11,10.53,90
2024,12,31,1,0,12.19,89.44,98.65,5,10.51,90
2024,12,31,2,0,12.1,89.63,98.65,4.76,10.45,90
2024,12,31,3,0,12,89.76,98.63,4.47,10.38,90
2024,12,31,4,0,11.92,89.02,98.66,4.31,10.18,90
2024,12,31,5,0,11.81,88.92,98.71,4.19,10.05,90
2024,12,31,6,0,11.72,88.93,98.76,4.06,9.96,90
2024,12,31,7,50.15,12.02,87.35,98.82,3.99,9.99,81.34
2024,12,31,8,139.15,12.7,84.43,98.87,4.07,10.15,71.96
2024,12,31,9,222.2,13.31,79.82,98.91,4.34,9.92,63.88
2024,12,31,10,280.52,13.81,74.96,98.9,4.77,9.47,58.23
2024,12,31,11,306.83,14.08,72.54,98.85,4.75,9.24,55.76
2024,12,31,12,345.17,14.41,69.44,98.81,4.91,8.91,56.9
2024,12,31,13,295.15,14.43,67.73,98.81,4.74,8.56,61.44
2024,12,31,14,216.6,14.05,68.36,98.85,4.29,8.34,68.71
2024,12,31,15,113.55,13.36,72.87,98.9,3.38,8.62,77.93
2024,12,31,16,14.7,12.08,80.75,98.95,2.57,8.89,87.74
2024,12,31,17,0,11.4,82.88,99.01,2.5,8.61,90
2024,12,31,18,0,11,83.37,99.09,2.52,8.28,90
2024,12,31,19,0,10.61,83.01,99.14,2.47,7.82,90
2024,12,31,20,0,10.27,83.56,99.19,2.41,7.55,90
2024,12,31,21,0,10.04,84.25,99.22,2.3,7.45,90
2024,12,31,22,0,9.43,86.06,99.25,2.18,7.18,90
2024,12,31,23,0,9.04,87.79,99.25,2.08,7.09,90
2025,1,1,0,0,8.89,88.14,99.25,2.05,7.01,90
2025,1,1,1,0,8.61,89.85,99.28,1.96,7.01,90
2025,1,1,2,0,8.33,92.01,99.29,1.93,7.07,90
2025,1,1,3,0,7.9,95.35,99.3,1.95,7.15,90
2025,1,1,4,0,7.55,98.13,99.32,1.98,7.22,90
2025,1,1,5,0,7.27,99.3,99.37,2.01,7.09,90
2025,1,1,6,0,7.41,97.18,99.43,2.18,6.92,90
2025,1,1,7,102.57,8.47,92.6,99.47,2.24,7.22,81.38
2025,1,1,8,269.5,9.85,85.31,99.51,2.31,7.42,71.97
2025,1,1,9,423.2,11.79,74.89,99.54,2.12,7.47,63.87
2025,1,1,10,533.2,14.34,61.04,99.52,2.28,6.92,58.18
2025,1,1,11,569.6,15.85,52.79,99.45,2.57,6.21,55.68
2025,1,1,12,553.03,16.44,49.62,99.38,2.86,5.84,56.8
2025,1,1,13,462.9,16.58,48.32,99.34,3.16,5.58,61.32
2025,1,1,14,332.1,16.3,48.83,99.32,3.35,5.45,68.57
2025,1,1,15,162.65,15.28,54.78,99.32,2.96,6.17,77.79
2025,1,1,16,18.48,11.92,75.13,99.35,2.72,7.62,87.65
2025,1,1,17,0,10.33,82.4,99.4,3.07,7.41,90
2025,1,1,18,0,9.79,88.76,99.46,3.1,7.98,90
2025,1,1,19,0,9.29,94.95,99.5,3.06,8.5,90
2025,1,1,20,0,8.89,99.8,99.52,2.95,8.84,90
2025,1,1,21,0,8.7,100,99.55,2.79,9.03,90
2025,1,1,22,0,8.63,100,99.55,2.6,9.01,90
2025,1,1,23,0,8.44,100,99.52,2.48,8.59,90
2025,1,2,0,0,8.19,99.21,99.49,2.42,7.85,90
2025,1,2,1,0,7.72,97.16,99.48,2.45,6.95,90
2025,1,2,2,0,7.18,95.5,99.49,2.49,6.08,90
2025,1,2,3,0,6.68,93.96,99.48,2.56,5.37,90
2025,1,2,4,0,6.2,92.78,99.49,2.75,4.77,90
2025,1,2,5,0,5.8,91.64,99.53,2.83,4.28,90
2025,1,2,6,0,5.36,91.67,99.57,3.02,3.91,90
2025,1,2,7,111.97,7.46,81.79,99.59,3.11,4.41,81.42
2025,1,2,8,286.48,9.96,67.89,99.6,3.5,4.22,71.98
2025,1,2,9,443.17,13.43,51.49,99.6,3.49,3.63,63.85
2025,1,2,10,553.28,15.44,43.21,99.57,3.14,3.02,58.13
2025,1,2,11,577.65,16.4,40.09,99.48,2.82,2.83,55.6
2025,1,2,12,550.9,17.02,38.09,99.39,2.63,2.66,56.69
2025,1,2,13,461,17.27,37.23,99.33,2.55,2.54,61.19
2025,1,2,14,330.42,16.99,38.14,99.31,2.53,2.64,68.44
2025,1,2,15,164.35,15.79,49.57,99.32,1.93,5.14,77.65
2025,1,2,16,19.83,12.51,64.7,99.31,2.31,6,87.56
2025,1,2,17,0,10.97,67.89,99.32,2.74,5.18,90
2025,1,2,18,0,10.16,71.16,99.34,2.96,5,90
2025,1,2,19,0,9.36,74.02,99.36,3.21,4.78,90
2025,1,2,20,0,8.61,76.6,99.37,3.42,4.49,90
2025,1,2,21,0,7.92,78.19,99.36,3.62,4.1,90
2025,1,2,22,0,7.26,79.31,99.37,3.76,3.63,90
2025,1,2,23,0,6.72,79.69,99.33,3.84,3.16,90
2025,1,3,0,0,6.21,80.83,99.28,3.85,2.83,90
2025,1,3,1,0,5.85,81.65,99.26,3.87,2.61,90
2025,1,3,2,0,5.42,83.4,99.24,3.68,2.47,90
2025,1,3,3,0,4.89,86.53,99.23,3.48,2.46,90
2025,1,3,4,0,4.55,89.35,99.22,3.44,2.57,90
2025,1,3,5,0,4.18,92.86,99.23,3.38,2.75,90
2025,1,3,6,0,3.88,96.06,99.27,3.25,2.97,90
2025,1,3,7,109.82,6.14,85.43,99.29,3.28,3.64,81.44
2025,1,3,8,285.27,8.54,72.78,99.31,3.17,3.74,71.97
2025,1,3,9,443.5,11.74,56.57,99.32,2.36,3.36,63.82
2025,1,3,10,551.2,14.93,42.17,99.25,1.66,2.19,58.07
2025,1,3,11,588.03,16.77,35.21,99.16,1.05,1.34,55.51
2025,1,3,12,571.88,17.7,32.55,99.1,0.24,1.06,56.57
2025,1,3,13,488.85,17.98,32.11,99.03,0.59,1.1,61.06
2025,1,3,14,351.4,17.65,33.8,99,1.22,1.52,68.3
2025,1,3,15,175.25,16.31,47.12,99.01,1.57,4.85,77.51
2025,1,3,16,21.27,13.61,61.25,99.03,2.06,6.28,87.47
2025,1,3,17,0,13.35,57.87,99.04,1.77,5.22,90
2025,1,3,18,0,13.35,55.59,99.02,1.46,4.64,90
2025,1,3,19,0,12.69,57.08,99.03,1.6,4.39,90
2025,1,3,20,0,11.83,60.17,99.03,1.87,4.25,90
2025,1,3,21,0,10.88,64.56,99.01,2.14,4.28,90
2025,1,3,22,0,9.64,70.63,98.96,2.36,4.29,90
2025,1,3,23,0,8.7,73.94,98.88,2.47,4,90
2025,1,4,0,0,7.95,74.68,98.86,2.53,3.4,90
2025,1,4,1,0,7.42,75.11,98.83,2.74,2.97,90
2025,1,4,2,0,7.09,74.14,98.8,2.97,2.51,90
2025,1,4,3,0,7.02,72.75,98.77,3.11,2.22,90
2025,1,4,4,0,7.09,72.71,98.77,3.16,2.31,90
2025,1,4,5,0,7.3,72.44,98.77,3.22,2.47,90
2025,1,4,6,0,7.36,72.47,98.8,3.3,2.51,90
2025,1,4,7,91.82,8.94,66.35,98.82,3.3,2.82,81.46
2025,1,4,8,249.1,11.19,53.39,98.84,3.87,1.78,71.97
2025,1,4,9,398.6,13.52,44.48,98.84,3.33,1.55,63.78
2025,1,4,10,506.42,16.33,35.56,98.79,2.95,1.01,58.01
2025,1,4,11,512.75,17.25,33.51,98.68,2.56,1,55.41
2025,1,4,12,403.65,17.4,35.14,98.58,1.95,1.84,56.44
2025,1,4,13,341,17.39,38.39,98.51,1.5,3.08,60.92
2025,1,4,14,238.57,16.86,54.5,98.49,1.24,7.48,68.15
2025,1,4,15,117.9,15.92,53.78,98.48,1.55,6.52,77.36
2025,1,4,16,16.17,14.97,51.63,98.49,1.93,5.01,87.36
2025,1,4,17,0,13.79,56.44,98.51,2.37,5.18,90
2025,1,4,18,0,12.94,61.24,98.51,2.98,5.58,90
2025,1,4,19,0,12.25,64.16,98.48,3.43,5.62,90
2025,1,4,20,0,11.89,63.31,98.44,3.82,5.06,90
2025,1,4,21,0,11.86,59.78,98.39,4.33,4.16,90
2025,1,4,22,0,11.49,58.32,98.32,4.77,3.43,90
2025,1,4,23,0,10.98,59.2,98.24,5.01,3.11,90
2025,1,5,0,0,10.72,59.34,98.17,5.27,2.84,90
2025,1,5,1,0,10.46,59.49,98.13,5.4,2.57,90
2025,1,5,2,0,10.18,59.19,98.07,5.46,2.24,90
2025,1,5,3,0,9.92,58.53,98.01,5.44,1.88,90
2025,1,5,4,0,9.67,57.93,97.98,5.5,1.54,90
2025,1,5,5,0,9.34,58.29,97.97,5.58,1.33,90
2025,1,5,6,0,8.95,59.02,97.97,5.59,1.18,90
2025,1,5,7,79.47,9.61,54.49,97.96,6.1,0.7,81.47
2025,1,5,8,217.88,11.19,48.91,97.95,5.82,0.71,71.95
2025,1,5,9,360.25,13.84,41.88,97.93,5.55,1.04,63.74
2025,1,5,10,460.58,16.96,33.45,97.88,5.11,0.73,57.93
2025,1,5,11,514.65,19.56,29.28,97.79,3.68,1.16,55.31
2025,1,5,12,456,21.06,31.29,97.71,2.52,3.24,56.31
2025,1,5,13,377.52,21.69,31.17,97.65,2.54,3.72,60.77
2025,1,5,14,258.58,20.99,34.73,97.65,2.84,4.76,68
2025,1,5,15,125.82,18.4,52.27,97.65,2.41,8.4,77.21
2025,1,5,16,16.85,15.08,67.29,97.68,2.83,9.04,87.26
2025,1,5,17,0,13.76,76.21,97.75,2.81,9.61,90
2025,1,5,18,0,13.66,81.4,97.89,1.81,10.52,90
2025,1,5,19,0,13.72,83.88,98.02,1.01,11.06,90
2025,1,5,20,0,12.66,88.94,98.03,2.04,10.82,90
2025,1,5,21,0,12.07,89.58,98.03,2.73,10.33,90
2025,1,5,22,0,11.63,90.32,98.07,2.77,10.04,90
2025,1,5,23,0,11.37,90.49,98.07,2.82,9.79,90
2025,1,6,0,0,11.2,89.88,98.08,2.72,9.52,90
2025,1,6,1,0,10.92,89.54,98.08,2.65,9.18,90
2025,1,6,2,0,10.49,90.06,98.09,2.53,8.84,90
2025,1,6,3,0,10.18,92.74,98.14,2.3,8.98,90
2025,1,6,4,0,9.85,96.8,98.19,2.32,9.3,90
2025,1,6,5,0,9.75,98.81,98.26,2.2,9.52,90
2025,1,6,6,0,9.65,99.94,98.33,1.91,9.59,90
2025,1,6,7,87.57,11.14,93.74,98.41,1.26,10.13,81.48
2025,1,6,8,246.6,13.29,81.63,98.48,0.24,10.19,71.93
2025,1,6,9,398.17,16.03,69.56,98.55,2.15,10.48,63.69
2025,1,6,10,505.52,17.33,64.12,98.55,2.65,10.49,57.85
2025,1,6,11,560.8,18.16,59.48,98.51,2.93,10.12,55.19
2025,1,6,12,547.95,18.59,56.41,98.48,3.31,9.72,56.18
2025,1,6,13,458.05,18.55,55.66,98.46,3.58,9.48,60.62
2025,1,6,14,333.42,18.07,56.84,98.47,3.61,9.34,67.84
2025,1,6,15,163.48,17.09,61.38,98.52,3.31,9.58,77.05
2025,1,6,16,21.52,14.11,79.41,98.57,2.82,10.58,87.15
2025,1,6,17,0,12.4,87.66,98.65,3.1,10.36,90
2025,1,6,18,0,11.73,90.09,98.72,3.09,10.08,90
2025,1,6,19,0,11.01,90.25,98.8,3.02,9.3,90
2025,1,6,20,0,10.22,88.24,98.86,2.94,8.14,90
2025,1,6,21,0,9.46,85.05,98.91,3.11,6.89,90
2025,1,6,22,0,8.91,81.66,98.95,3.44,5.86,90
2025,1,6,23,0,8.63,79.98,98.95,3.66,5.3,90
2025,1,7,0,0,8.17,82.09,98.97,3.61,5.2,90
2025,1,7,1,0,7.72,84.97,98.99,3.58,5.23,90
2025,1,7,2,0,7.35,86.7,99.01,3.64,5.15,90
2025,1,7,3,0,6.97,88.85,99.03,3.69,5.13,90
2025,1,7,4,0,6.65,91.04,99.08,3.82,5.17,90
2025,1,7,5,0,6.38,93.14,99.15,3.92,5.24,90
2025,1,7,6,0,6.19,94.94,99.22,4.05,5.3,90
2025,1,7,7,99.55,7.61,87.37,99.27,4.77,5.54,81.47
2025,1,7,8,269.88,9.91,75.05,99.29,5.25,5.63,71.9
2025,1,7,9,426.48,12.54,62.69,99.27,5.3,5.59,63.63
2025,1,7,10,535.8,14.98,53.18,99.2,4.78,5.54,57.76
2025,1,7,11,586.03,16.82,47.32,99.12,3.97,5.55,55.07
2025,1,7,12,570.33,18.01,43.63,99.06,3.2,5.47,56.03
2025,1,7,13,489.77,18.53,42.22,99.02,2.79,5.48,60.46
2025,1,7,14,353.27,18.39,43.03,99.01,2.67,5.62,67.68
2025,1,7,15,180.6,17.35,51.84,99,2.04,7.3,76.89
2025,1,7,16,24.35,14.9,61.75,99.04,1.75,7.61,87.04
2025,1,7,17,0,13.99,60.39,99.09,1.67,6.45,90
2025,1,7,18,0,13.13,63.8,99.15,1.81,6.4,90
2025,1,7,19,0,11.9,69.99,99.19,2.19,6.51,90
2025,1,7,20,0,10.42,77.74,99.21,2.6,6.55,90
2025,1,7,21,0,9.46,81.98,99.22,3.02,6.36,90
2025,1,7,22,0,8.75,83.62,99.22,3.29,5.95,90
2025,1,7,23,0,8.55,83.47,99.2,3.32,5.75,90
2025,1,8,0,0,8.44,83.49,99.18,3.34,5.67,90
2025,1,8,1,0,8.56,82.93,99.15,3.41,5.69,90
2025,1,8,2,0,8.62,82.43,99.11,3.56,5.65,90
2025,1,8,3,0,8.48,83.04,99.08,3.56,5.64,90
2025,1,8,4,0,8.28,83.46,99.09,3.51,5.51,90
2025,1,8,5,0,7.83,85.04,99.12,3.49,5.34,90
2025,1,8,6,0,7.16,87.03,99.16,3.73,4.96,90
2025,1,8,7,98.95,8.81,78.65,99.2,4,5.17,81.46
2025,1,8,8,270.25,10.98,67.29,99.23,4.15,5.05,71.87
2025,1,8,9,427.88,14.31,50.88,99.23,4.7,4.24,63.57
2025,1,8,10,540.47,16.54,41.54,99.17,4.8,3.42,57.67
2025,1,8,11,590.62,17.96,36.7,99.06,4.54,2.95,54.95
2025,1,8,12,561.42,18.97,33.84,98.96,4.13,2.7,55.88
2025,1,8,13,487.15,19.47,32.5,98.89,3.68,2.56,60.3
2025,1,8,14,354.67,19.31,33.16,98.86,3.34,2.72,67.51
2025,1,8,15,182.4,17.85,45.75,98.84,2.41,5.87,76.72
2025,1,8,16,25.67,13.94,62.32,98.85,2.82,6.81,86.92
2025,1,8,17,0,12.1,65.85,98.89,3.54,5.82,90
2025,1,8,18,0,11.49,67.65,98.92,3.99,5.56,90
2025,1,8,19,0,11.38,66.16,98.93,4.56,5.11,90
2025,1,8,20,0,10.73,66.86,98.92,4.82,4.65,90
2025,1,8,21,0,10.2,67.73,98.9,4.99,4.37,90
2025,1,8,22,0,9.89,68.89,98.89,4.91,4.33,90
2025,1,8,23,0,9.55,70.59,98.85,4.85,4.37,90
2025,1,9,0,0,9.19,72.84,98.82,4.71,4.45,90
2025,1,9,1,0,8.83,75.18,98.82,4.47,4.54,90
2025,1,9,2,0,8.51,77.1,98.8,4.18,4.59,90
2025,1,9,3,0,8.32,77.37,98.78,4.09,4.46,90
2025,1,9,4,0,8.09,77.84,98.76,4.11,4.31,90
2025,1,9,5,0,7.92,78.02,98.77,4.24,4.19,90
2025,1,9,6,0,7.67,78.61,98.78,4.36,4.06,90
2025,1,9,7,91.78,8.8,73.23,98.79,5,4.13,81.44
2025,1,9,8,244.55,10.87,63.98,98.79,5.13,4.2,71.83
2025,1,9,9,388.05,14.16,49.47,98.76,6.06,3.69,63.5
2025,1,9,10,504.35,16.77,40.57,98.67,6.27,3.25,57.57
2025,1,9,11,570.22,18.58,35.12,98.56,5.85,2.84,54.81
2025,1,9,12,566.78,19.79,31.85,98.46,5.25,2.55,55.72
2025,1,9,13,491.55,20.33,32.04,98.39,4.66,3.04,60.13
2025,1,9,14,357.6,20.14,34.6,98.35,4.11,3.88,67.34
2025,1,9,15,184.73,18.48,47.66,98.33,2.83,6.88,76.56
2025,1,9,16,26.75,14.41,61.2,98.35,3.11,6.92,86.8
2025,1,9,17,0,12.62,62.02,98.39,4.06,5.48,90
2025,1,9,18,0,12.63,58.55,98.4,5.05,4.7,90
2025,1,9,19,0,12.16,58.39,98.4,5.51,4.23,90
2025,1,9,20,0,11.55,60.21,98.39,5.67,4.11,90
2025,1,9,21,0,10.8,64,98.37,5.7,4.24,90
2025,1,9,22,0,10.02,68.17,98.35,5.52,4.38,90
2025,1,9,23,0,9.38,70.75,98.32,5.31,4.3,90
2025,1,10,0,0,8.91,72.59,98.29,5.15,4.2,90
2025,1,10,1,0,8.46,74.82,98.27,4.85,4.18,90
2025,1,10,2,0,7.89,78.8,98.25,4.57,4.32,90
2025,1,10,3,0,7.55,81.08,98.22,4.6,4.38,90
2025,1,10,4,0,7.31,81.79,98.21,4.62,4.26,90
2025,1,10,5,0,6.93,83.02,98.22,4.67,4.14,90
2025,1,10,6,0,6.56,84.37,98.25,4.69,4.02,90
2025,1,10,7,98.2,7.79,78.62,98.28,5.2,4.22,81.42
2025,1,10,8,265.25,10.2,68.1,98.32,4.84,4.53,71.78
2025,1,10,9,420.45,13.74,53.62,98.33,4.55,4.5,63.43
2025,1,10,10,531.25,16.79,43.56,98.28,3.61,4.34,57.46
2025,1,10,11,592.38,19.4,35.34,98.21,2.41,3.7,54.67
2025,1,10,12,574.1,20.4,33.25,98.13,1.89,3.69,55.56
2025,1,10,13,492.02,20.31,33.69,98.09,2.31,3.79,59.95
2025,1,10,14,346.4,19.12,38.47,98.1,3.01,4.57,67.17
2025,1,10,15,171.82,16.79,57.08,98.13,2.6,8.17,76.39
2025,1,10,16,25.08,14.01,76.77,98.17,2.64,9.9,86.67
2025,1,10,17,0,12.87,86.12,98.24,2.53,10.54,90
2025,1,10,18,0,12.89,89.41,98.28,2.13,11.18,90
2025,1,10,19,0,12.53,94.16,98.31,2.05,11.62,90
2025,1,10,20,0,12.25,97.26,98.35,2.14,11.83,90
2025,1,10,21,0,12.01,98.83,98.37,2.32,11.84,90
2025,1,10,22,0,11.69,100,98.37,2.53,11.71,90
2025,1,10,23,0,11.56,99.61,98.35,2.66,11.5,90
2025,1,11,0,0,11.55,98.18,98.34,3.01,11.27,90
2025,1,11,1,0,11.48,98.06,98.34,3.27,11.18,90
2025,1,11,2,0,11.35,98.67,98.34,3.37,11.15,90
2025,1,11,3,0,11.09,100,98.33,3.38,11.11,90
2025,1,11,4,0,10.79,100,98.34,3.4,11.01,90
2025,1,11,5,0,10.55,100,98.38,3.25,10.87,90
2025,1,11,6,0,10.47,100,98.43,2.98,10.71,90
2025,1,11,7,92.6,12.4,93.72,98.48,3.15,11.42,81.38
2025,1,11,8,251.93,14.57,82.27,98.56,3.28,11.57,71.73
2025,1,11,9,401.62,15.88,67.4,98.61,3.24,9.86,63.34
2025,1,11,10,508.98,16.92,59.25,98.6,3.21,8.92,57.34
2025,1,11,11,513.7,17.59,55.75,98.56,3.36,8.65,54.52
2025,1,11,12,500.62,17.92,54.65,98.51,3.66,8.66,55.39
2025,1,11,13,385.33,17.83,55.8,98.5,4,8.88,59.77
2025,1,11,14,270.1,17.32,58.91,98.52,4.19,9.2,66.99
2025,1,11,15,140.68,16.33,65.8,98.56,3.93,9.89,76.21
2025,1,11,16,22.25,13.98,82.66,98.6,2.74,11.04,86.54
2025,1,11,17,0,12.63,90.11,98.65,2.59,11.06,90
2025,1,11,18,0,12.28,92.8,98.7,2.46,11.16,90
2025,1,11,19,0,12.08,93.74,98.75,2.37,11.11,90
2025,1,11,20,0,12,93.48,98.78,2.24,11,90
2025,1,11,21,0,12.21,91.43,98.78,1.92,10.87,90
2025,1,11,22,0,12.53,88.86,98.77,1.51,10.75,90
2025,1,11,23,0,12.56,87.92,98.75,1.26,10.62,90
2025,1,12,0,0,12.47,87.69,98.77,1.13,10.5,90
2025,1,12,1,0,12.36,87.69,98.79,1.04,10.39,90
2025,1,12,2,0,12.24,87.74,98.81,0.99,10.28,90
2025,1,12,3,0,12.08,88.22,98.81,1.03,10.2,90
2025,1,12,4,0,11.81,89.71,98.82,1.26,10.19,90
2025,1,12,5,0,11.38,91.76,98.87,1.62,10.1,90
2025,1,12,6,0,10.9,94.18,98.93,1.92,9.99,90
2025,1,12,7,83.8,11.94,92.46,98.97,2.17,10.73,81.34
2025,1,12,8,214.1,13.76,86.81,99.02,2.22,11.55,71.67
2025,1,12,9,330.2,15.68,73.8,99.06,2.06,11.02,63.25
2025,1,12,10,414.75,17.2,62.71,99.02,1.88,10.02,57.22
2025,1,12,11,453.27,18.22,56.06,98.96,1.82,9.3,54.37
2025,1,12,12,420.27,18.81,53.19,98.9,1.72,9.09,55.21
2025,1,12,13,387.8,18.97,52.43,98.87,1.43,9.01,59.59
2025,1,12,14,282.5,18.7,53.62,98.87,1.08,9.07,66.8
2025,1,12,15,153.43,17.84,59.45,98.88,0.98,9.8,76.03
2025,1,12,16,25.85,15.55,73.7,98.93,1.32,10.81,86.4
2025,1,12,17,0,14.24,78.21,98.99,1.63,10.42,90
2025,1,12,18,0,13.73,81.67,99.03,1.53,10.61,90
2025,1,12,19,0,13.29,84.47,99.04,1.42,10.68,90
2025,1,12,20,0,12.39,88.83,99.04,1.78,10.55,90
2025,1,12,21,0,11,95.57,99.02,2.42,10.23,90
2025,1,12,22,0,10.19,97.93,99,2.93,9.76,90
2025,1,12,23,0,9.8,95.95,98.97,3.15,9.01,90
2025,1,13,0,0,9.47,92.63,98.96,3.3,8.16,90
2025,1,13,1,0,9.13,90.02,98.97,3.44,7.42,90
2025,1,13,2,0,8.84,88.04,98.97,3.58,6.85,90
2025,1,13,3,0,8.64,87.13,98.97,3.74,6.49,90
2025,1,13,4,0,8.57,86.43,98.99,3.93,6.31,90
2025,1,13,5,0,8.25,88.21,99.02,4.03,6.28,90
2025,1,13,6,0,7.97,90.37,99.04,4.03,6.32,90
2025,1,13,7,99.57,9.72,81.63,99.08,4.25,6.6,81.3
2025,1,13,8,270.1,12.01,70.12,99.12,4.35,6.65,71.6
2025,1,13,9,430.2,15.27,55.62,99.13,4.52,6.43,63.16
2025,1,13,10,544.1,18.27,44.58,99.06,4.63,5.98,57.08
2025,1,13,11,597.1,20.05,39.25,98.95,4.38,5.77,54.21
2025,1,13,12,581.97,20.82,38.99,98.85,4.06,6.3,55.03
2025,1,13,13,502.4,21.1,38.56,98.8,3.75,6.36,59.4
2025,1,13,14,367.17,20.85,39.28,98.79,3.16,6.37,66.61
2025,1,13,15,195.18,19.46,52.07,98.8,1.99,9.17,75.85
2025,1,13,16,32.1,16.02,65.29,98.81,2.36,9.39,86.26
2025,1,13,17,0,13.65,67.44,98.85,3.04,7.64,90
2025,1,13,18,0,12.51,66.93,98.9,3.76,6.49,90
2025,1,13,19,0,12.12,64.45,98.93,4.43,5.59,90
2025,1,13,20,0,11.7,61.79,98.94,4.77,4.6,90
2025,1,13,21,0,11.02,61.15,98.94,4.92,3.82,90
2025,1,13,22,0,10.32,62.17,98.92,5.07,3.4,90
2025,1,13,23,0,9.66,64.18,98.9,5.06,3.19,90
2025,1,14,0,0,9.08,65.76,98.88,5,3,90
2025,1,14,1,0,8.59,67.25,98.86,4.91,2.84,90
2025,1,14,2,0,8.19,68.23,98.85,4.87,2.66,90
2025,1,14,3,0,7.79,69.2,98.82,4.92,2.45,90
2025,1,14,4,0,7.37,70.43,98.81,5.07,2.3,90
2025,1,14,5,0,7.06,70.86,98.83,5.13,2.11,90
2025,1,14,6,0,6.98,70.32,98.85,5.17,1.91,90
2025,1,14,7,101.62,8.39,64.88,98.87,5.76,2.14,81.24
2025,1,14,8,265.17,10.78,56.72,98.88,5.63,2.51,71.53
2025,1,14,9,411.15,14.24,46.46,98.88,5.8,2.91,63.05
2025,1,14,10,510.17,17.47,38.01,98.85,5.62,2.99,56.95
2025,1,14,11,538.47,19.86,32.7,98.77,4.7,2.97,54.04
2025,1,14,12,518.72,20.96,33.71,98.7,3.31,4.25,54.84
2025,1,14,13,468.65,21.29,32.76,98.64,2.37,4.17,59.2
2025,1,14,14,335.15,21.26,32.87,98.59,1.68,4.23,66.42
2025,1,14,15,183.62,20.36,42.24,98.58,0.95,7,75.67
2025,1,14,16,31.98,18.61,41.67,98.59,0.86,5.3,86.12
2025,1,14,17,0,16.97,46.79,98.62,1.34,5.36,90
2025,1,14,18,0,15.1,54.22,98.65,2.03,5.76,90
2025,1,14,19,0,13.38,60.62,98.67,2.87,5.88,90
2025,1,14,20,0,12.21,63.13,98.67,3.57,5.38,90
2025,1,14,21,0,12.2,59.49,98.64,4.36,4.53,90
2025,1,14,22,0,12.08,56.92,98.59,4.66,3.82,90
2025,1,14,23,0,11.32,59,98.54,4.39,3.59,90
2025,1,15,0,0,10.29,62.67,98.53,4.17,3.46,90
2025,1,15,1,0,9.48,65.78,98.53,4,3.37,90
2025,1,15,2,0,8.89,68.59,98.53,3.75,3.39,90
2025,1,15,3,0,8.33,72.38,98.53,3.42,3.56,90
2025,1,15,4,0,7.83,75.2,98.55,3.08,3.6,90
2025,1,15,5,0,7.82,74.41,98.61,2.76,3.4,90
2025,1,15,6,0,8.17,73.55,98.64,2.53,3.58,90
2025,1,15,7,86.7,10,72.32,98.65,2.2,5.21,81.18
2025,1,15,8,231.77,12.61,58.05,98.7,2.09,4.51,71.45
2025,1,15,9,372.02,15.37,54.6,98.75,1.03,6.18,62.94
2025,1,15,10,482,18.29,44.45,98.72,1.25,5.94,56.8
2025,1,15,11,555.05,19.5,40.06,98.63,1.6,5.54,53.86
2025,1,15,12,600.2,19.86,40.16,98.54,2.26,5.89,54.64
2025,1,15,13,456.5,20.12,41.58,98.53,3.13,6.6,59
